scheme,subtype,resolution,forecast_date,target_date,horizon,location,variant,median,truth,abs_error,wis,partition_size,cov_50,width_50,lo_50,hi_50,cov_80,width_80,lo_80,hi_80,cov_95,width_95,lo_95,hi_95
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-23,7,Oceania,D.3.1.1:155E,0.013,0.395,0.382,0.3243285714285714,6,0,0.029,0.005,0.034,0,0.071,0.002,0.073,0,0.152,0.0,0.152
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-30,14,Oceania,D.3.1.1:155E,0.014,0.5,0.486,0.41892857142857143,6,0,0.030999999999999996,0.005,0.036,0,0.08,0.001,0.081,0,0.18,0.0,0.18
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-23,7,Oceania,D.3.1.1:205K,0.13,0.023,0.10700000000000001,0.06191428571428571,6,0,0.09,0.087,0.177,0,0.178,0.06,0.238,0,0.316,0.037,0.353
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-30,14,Oceania,D.3.1.1:205K,0.12,0.0,0.12,0.07737857142857142,6,0,0.09400000000000001,0.077,0.171,0,0.18200000000000002,0.052,0.234,0,0.32499999999999996,0.032,0.357
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-23,7,Oceania,D.3.1.1,0.254,0.116,0.138,0.06634285714285713,6,0,0.14,0.187,0.327,0,0.269,0.137,0.406,1,0.372,0.108,0.48
emerging_haplotype,h1n1pdm,region,2026-07-16,2026-07-30,14,Oceania,D.3.1.1,0.229,0.094,0.135,0.06591428571428572,6,0,0.13699999999999998,0.165,0.302,0,0.266,0.116,0.382,1,0.374,0.087,0.461
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.3.1,0.01,0.0,0.01,0.007178571428571429,8,0,0.0,0.01,0.01,0,0.032,0.003,0.035,0,0.11699999999999999,0.001,0.118
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.1,0.025,0.0,0.025,0.007150000000000001,8,0,0.022000000000000002,0.003,0.025,0,0.024,0.001,0.025,1,0.025,0.0,0.025
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.6.1,0.028,0.0,0.028,0.01877142857142857,8,0,0.0010000000000000009,0.027,0.028,0,0.027999999999999997,0.015,0.043,0,0.06599999999999999,0.005,0.071
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.6:189A,0.025,0.0,0.025,0.03986428571428572,8,0,0.08299999999999999,0.025,0.108,0,0.21,0.025,0.235,0,0.411,0.025,0.436
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.6:75E,0.212,0.0,0.212,0.06898571428571429,8,0,0.16799999999999998,0.044,0.212,0,0.193,0.019,0.212,0,0.206,0.006,0.212
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.7,0.379,0.667,0.28800000000000003,0.19649285714285722,8,0,0.0,0.379,0.379,0,0.177,0.306,0.483,0,0.401,0.222,0.623
emerging_haplotype,vic,region,2025-12-23,2025-12-30,7,Southeast Asia,C.5.6,0.321,0.333,0.01200000000000001,0.012850000000000006,8,0,0.0,0.321,0.321,1,0.18800000000000003,0.21,0.398,1,0.32699999999999996,0.156,0.483
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.3.1,0.794,0.729,0.06500000000000006,0.025135714285714296,8,0,0.09899999999999998,0.737,0.836,1,0.16500000000000004,0.697,0.862,1,0.249,0.64,0.889
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.1,0.015,0.128,0.113,0.09906428571428572,8,0,0.014,0.009,0.023,0,0.027000000000000003,0.006,0.033,0,0.040999999999999995,0.004,0.045
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.6.1,0.046,0.06,0.013999999999999999,0.006685714285714286,8,1,0.03,0.03,0.06,1,0.064,0.02,0.084,1,0.1,0.011,0.111
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.6:189A,0.002,0.0,0.002,0.0010642857142857144,8,1,0.005,0.0,0.005,1,0.01,0.0,0.01,1,0.019,0.0,0.019
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.6:75E,0.009,0.0,0.009,0.005314285714285714,8,0,0.011,0.005,0.016,0,0.024,0.002,0.026,0,0.038,0.001,0.039
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.7,0.055,0.045,0.010000000000000002,0.007007142857142858,8,1,0.038,0.039,0.077,1,0.07400000000000001,0.027,0.101,1,0.105,0.018,0.123
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,North America,C.5.6,0.043,0.038,0.0049999999999999975,0.005078571428571428,8,1,0.03,0.033,0.063,1,0.05700000000000001,0.026,0.083,1,0.083,0.018,0.101
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.3.1,0.29,0.0,0.29,0.1747714285714286,8,0,0.263,0.17,0.433,0,0.44600000000000006,0.115,0.561,0,0.614,0.056,0.67
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.1,0.051,0.0,0.051,0.03374285714285714,8,0,0.05,0.032,0.082,0,0.102,0.021,0.123,0,0.156,0.013,0.169
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.6.1,0.282,0.5,0.21800000000000003,0.0869857142857143,8,0,0.22499999999999998,0.189,0.414,1,0.389,0.129,0.518,1,0.5720000000000001,0.07,0.642
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.6:189A,0.0,0.0,0.0,0.0005142857142857144,8,1,0.002,0.0,0.002,1,0.008,0.0,0.008,1,0.02,0.0,0.02
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.6:75E,0.014,0.0,0.014,0.010542857142857144,8,0,0.034,0.005,0.039,0,0.095,0.002,0.097,0,0.156,0.001,0.157
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.7,0.074,0.5,0.426,0.33835714285714286,8,0,0.091,0.039,0.13,0,0.164,0.022,0.186,0,0.244,0.014,0.258
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,South America,C.5.6,0.137,0.0,0.137,0.09121428571428572,8,0,0.14200000000000002,0.083,0.225,0,0.31,0.054,0.364,0,0.49,0.035,0.525
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.3.1,0.003,0.0,0.003,0.002121428571428572,8,0,0.008,0.001,0.009,1,0.02,0.0,0.02,1,0.037,0.0,0.037
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.1,0.0,0.0,0.0,1.4285714285714297e-05,8,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.002,0.0,0.002
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.6.1,0.011,0.0,0.011,0.0072785714285714285,8,0,0.017,0.006,0.023,0,0.039,0.003,0.042,0,0.073,0.001,0.074
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.6:189A,0.024,0.0,0.024,0.013564285714285713,8,0,0.031000000000000003,0.011,0.042,0,0.060000000000000005,0.005,0.065,0,0.109,0.003,0.112
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.6:75E,0.042,0.0,0.042,0.02586428571428571,8,0,0.052,0.023,0.075,0,0.097,0.014,0.111,0,0.193,0.005,0.198
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.7,0.721,0.625,0.09599999999999997,0.03943571428571429,8,0,0.14600000000000002,0.643,0.789,1,0.257,0.574,0.831,1,0.393,0.481,0.874
emerging_haplotype,vic,region,2026-01-15,2026-01-22,7,Southeast Asia,C.5.6,0.157,0.375,0.218,0.13033571428571428,8,0,0.10200000000000001,0.12,0.222,0,0.17900000000000002,0.094,0.273,0,0.271,0.062,0.333
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.3.1,0.0,0.0,0.0,0.0009000000000000003,8,1,0.004,0.0,0.004,1,0.013,0.0,0.013,1,0.034,0.0,0.034
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.3.1,0.0,0.0,0.0,0.0009857142857142857,8,1,0.004,0.0,0.004,1,0.015,0.0,0.015,1,0.038,0.0,0.038
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.3.1,0.0,0.0,0.0,0.0010571428571428574,8,1,0.004,0.0,0.004,1,0.016,0.0,0.016,1,0.044,0.0,0.044
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.3.1,0.001,0.0,0.001,0.0012714285714285716,8,1,0.004,0.0,0.004,1,0.017,0.0,0.017,1,0.05,0.0,0.05
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.3.1,0.001,0.0,0.001,0.001385714285714286,8,1,0.004,0.0,0.004,1,0.019,0.0,0.019,1,0.058,0.0,0.058
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.3:255P-197N,0.002,0.778,0.776,0.7405571428571429,8,0,0.009,0.0,0.009,0,0.033,0.0,0.033,0,0.096,0.0,0.096
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.3:255P-197N,0.002,0.778,0.776,0.7384142857142857,8,0,0.009,0.0,0.009,0,0.037,0.0,0.037,0,0.1,0.0,0.1
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.3:255P-197N,0.002,0.75,0.748,0.7074785714285714,8,0,0.009,0.0,0.009,0,0.043,0.0,0.043,0,0.105,0.0,0.105
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.3:255P-197N,0.002,0.833,0.831,0.7885714285714285,8,0,0.009,0.0,0.009,0,0.045,0.0,0.045,0,0.11,0.0,0.11
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.3:255P-197N,0.002,0.667,0.665,0.6204071428571429,8,0,0.009,0.0,0.009,0,0.048,0.0,0.048,0,0.115,0.0,0.115
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.5.1,0.0,0.0,0.0,5.714285714285716e-05,8,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.5.1,0.0,0.0,0.0,5.714285714285716e-05,8,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.5.1,0.0,0.0,0.0,5.714285714285716e-05,8,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.5.1,0.0,0.0,0.0,5.0000000000000016e-05,8,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.5.1,0.0,0.0,0.0,5.0000000000000016e-05,8,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.5.6.1,0.266,0.111,0.15500000000000003,0.08862857142857142,8,0,0.152,0.206,0.358,0,0.271,0.159,0.43,0,0.42400000000000004,0.125,0.549
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.5.6.1,0.263,0.111,0.15200000000000002,0.08312857142857144,8,0,0.15699999999999997,0.2,0.357,0,0.28600000000000003,0.151,0.437,0,0.44400000000000006,0.118,0.562
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.5.6.1,0.26,0.125,0.135,0.06844285714285715,8,0,0.16399999999999998,0.195,0.359,0,0.30400000000000005,0.144,0.448,1,0.46599999999999997,0.109,0.575
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.5.6.1,0.258,0.167,0.091,0.04369285714285714,8,0,0.16899999999999998,0.188,0.357,1,0.319,0.137,0.456,1,0.491,0.098,0.589
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.5.6.1,0.255,0.333,0.07800000000000001,0.03685714285714286,8,1,0.177,0.181,0.358,1,0.329,0.13,0.459,1,0.514,0.088,0.602
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.5.6:75E,0.49,0.0,0.49,0.3656642857142857,8,0,0.17699999999999994,0.391,0.568,0,0.313,0.318,0.631,0,0.45099999999999996,0.239,0.69
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.5.6:75E,0.493,0.0,0.493,0.36569285714285715,8,0,0.18799999999999994,0.392,0.58,0,0.327,0.316,0.643,0,0.469,0.234,0.703
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.5.6:75E,0.498,0.0,0.498,0.3640142857142857,8,0,0.19699999999999995,0.393,0.59,0,0.34500000000000003,0.31,0.655,0,0.492,0.226,0.718
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.5.6:75E,0.503,0.0,0.503,0.3611571428571429,8,0,0.20499999999999996,0.391,0.596,0,0.36400000000000005,0.304,0.668,0,0.516,0.217,0.733
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.5.6:75E,0.508,0.0,0.508,0.3596,8,0,0.21499999999999997,0.388,0.603,0,0.37400000000000005,0.302,0.676,0,0.538,0.21,0.748
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.5.7,0.069,0.111,0.041999999999999996,0.01730714285714286,8,0,0.05499999999999999,0.047,0.102,1,0.11399999999999999,0.028,0.142,1,0.21700000000000003,0.016,0.233
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.5.7,0.066,0.111,0.045,0.018771428571428574,8,0,0.05600000000000001,0.043,0.099,1,0.11599999999999999,0.025,0.141,1,0.22399999999999998,0.014,0.238
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.5.7,0.062,0.125,0.063,0.026464285714285714,8,0,0.055,0.04,0.095,1,0.11600000000000002,0.023,0.139,1,0.23099999999999998,0.012,0.243
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.5.7,0.058,0.0,0.058,0.03627142857142857,8,0,0.054,0.037,0.091,0,0.115,0.02,0.135,0,0.238,0.01,0.248
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.5.7,0.055,0.0,0.055,0.034185714285714285,8,0,0.05499999999999999,0.034,0.089,0,0.113,0.018,0.131,0,0.244,0.009,0.253
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,China,C.5.6,0.12,0.0,0.12,0.07907857142857143,8,0,0.082,0.085,0.167,0,0.153,0.053,0.206,0,0.23900000000000002,0.037,0.276
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,China,C.5.6,0.116,0.0,0.116,0.07592857142857144,8,0,0.084,0.082,0.166,0,0.15599999999999997,0.05,0.206,0,0.24600000000000002,0.033,0.279
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,China,C.5.6,0.113,0.0,0.113,0.07274285714285714,8,0,0.08600000000000001,0.078,0.164,0,0.16299999999999998,0.047,0.21,0,0.252,0.029,0.281
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,China,C.5.6,0.111,0.0,0.111,0.07028571428571428,8,0,0.08800000000000001,0.074,0.162,0,0.17099999999999999,0.044,0.215,0,0.25599999999999995,0.027,0.283
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,China,C.5.6,0.108,0.0,0.108,0.06782857142857142,8,0,0.09000000000000001,0.071,0.161,0,0.174,0.041,0.215,0,0.25999999999999995,0.025,0.285
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.3.1,0.832,0.624,0.20799999999999996,0.15647142857142857,8,0,0.06999999999999995,0.794,0.864,0,0.128,0.758,0.886,0,0.17400000000000004,0.729,0.903
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.3.1,0.838,0.613,0.22499999999999998,0.17030714285714285,8,0,0.07399999999999995,0.798,0.872,0,0.135,0.76,0.895,0,0.18300000000000005,0.728,0.911
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.3.1,0.844,0.598,0.246,0.18615714285714288,8,0,0.07699999999999996,0.802,0.879,0,0.14400000000000002,0.759,0.903,0,0.19600000000000006,0.723,0.919
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.3.1,0.85,0.574,0.276,0.21041428571428572,8,0,0.08099999999999996,0.804,0.885,0,0.15000000000000002,0.758,0.908,0,0.20800000000000007,0.718,0.926
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.3.1,0.855,0.59,0.265,0.19438571428571436,8,0,0.08699999999999997,0.804,0.891,0,0.15600000000000003,0.758,0.914,0,0.22000000000000008,0.713,0.933
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.3:255P-197N,0.0,0.017,0.017,0.0146,8,0,0.001,0.0,0.001,0,0.002,0.0,0.002,0,0.006,0.0,0.006
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.3:255P-197N,0.0,0.015,0.015,0.012599999999999998,8,0,0.001,0.0,0.001,0,0.002,0.0,0.002,0,0.006,0.0,0.006
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.3:255P-197N,0.0,0.016,0.016,0.0136,8,0,0.001,0.0,0.001,0,0.002,0.0,0.002,0,0.006,0.0,0.006
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.3:255P-197N,0.0,0.02,0.02,0.017535714285714286,8,0,0.0,0.0,0.0,0,0.002,0.0,0.002,0,0.007,0.0,0.007
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.3:255P-197N,0.0,0.024,0.024,0.021535714285714287,8,0,0.0,0.0,0.0,0,0.002,0.0,0.002,0,0.007,0.0,0.007
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.5.1,0.013,0.084,0.07100000000000001,0.06047857142857144,8,0,0.01,0.009,0.019,0,0.019,0.007,0.026,0,0.030999999999999996,0.005,0.036
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.5.1,0.011,0.091,0.08,0.07037857142857143,8,0,0.008,0.008,0.016,0,0.016,0.006,0.022,0,0.029,0.004,0.033
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.5.1,0.009,0.099,0.09000000000000001,0.08065,8,0,0.008,0.006,0.014,0,0.016,0.004,0.02,0,0.027,0.003,0.03
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.5.1,0.008,0.119,0.11099999999999999,0.10262857142857142,8,0,0.007,0.005,0.012,0,0.013000000000000001,0.004,0.017,0,0.026000000000000002,0.002,0.028
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.5.1,0.007,0.142,0.13499999999999998,0.12764999999999999,8,0,0.006,0.004,0.01,0,0.012,0.003,0.015,0,0.023,0.002,0.025
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.5.6.1,0.115,0.21,0.09499999999999999,0.04519285714285714,8,0,0.063,0.09,0.153,0,0.116,0.072,0.188,1,0.17300000000000001,0.054,0.227
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.5.6.1,0.115,0.218,0.103,0.04968571428571429,8,0,0.065,0.089,0.154,0,0.125,0.068,0.193,1,0.186,0.05,0.236
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.5.6.1,0.113,0.224,0.111,0.05288571428571429,8,0,0.07,0.086,0.156,0,0.132,0.066,0.198,1,0.196,0.047,0.243
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.5.6.1,0.112,0.227,0.115,0.05300000000000001,8,0,0.075,0.084,0.159,0,0.141,0.064,0.205,1,0.20600000000000002,0.044,0.25
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.5.6.1,0.111,0.189,0.078,0.03047142857142857,8,0,0.081,0.081,0.162,1,0.15,0.062,0.212,1,0.216,0.041,0.257
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.5.6:75E,0.001,0.001,0.0,0.00025714285714285715,8,1,0.002,0.0,0.002,1,0.003,0.0,0.003,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.5.6:75E,0.001,0.001,0.0,0.00018571428571428572,8,1,0.001,0.0,0.001,1,0.003,0.0,0.003,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.5.6:75E,0.001,0.001,0.0,0.00015714285714285716,8,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.5.6:75E,0.0,0.002,0.002,0.0007285714285714288,8,0,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.004,0.0,0.004
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.5.6:75E,0.0,0.003,0.003,0.001435714285714286,8,0,0.001,0.0,0.001,0,0.002,0.0,0.002,1,0.003,0.0,0.003
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.5.7,0.011,0.028,0.017,0.007614285714285714,8,0,0.009999999999999998,0.008,0.018,0,0.019000000000000003,0.006,0.025,1,0.030000000000000002,0.004,0.034
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.5.7,0.01,0.025,0.015000000000000001,0.006178571428571429,8,0,0.010000000000000002,0.007,0.017,0,0.019,0.005,0.024,1,0.029,0.003,0.032
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.5.7,0.009,0.027,0.018000000000000002,0.008571428571428572,8,0,0.01,0.006,0.016,0,0.018,0.004,0.022,1,0.028,0.003,0.031
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.5.7,0.008,0.023,0.015,0.006892857142857143,8,0,0.009000000000000001,0.005,0.014,0,0.017,0.003,0.02,1,0.027000000000000003,0.002,0.029
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.5.7,0.007,0.018,0.011,0.004214285714285714,8,0,0.008,0.005,0.013,1,0.016,0.003,0.019,1,0.026000000000000002,0.002,0.028
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,North America,C.5.6,0.013,0.035,0.022000000000000006,0.015164285714285719,8,0,0.008000000000000002,0.009,0.017,0,0.015,0.007,0.022,0,0.023,0.005,0.028
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,North America,C.5.6,0.011,0.036,0.024999999999999998,0.018335714285714285,8,0,0.006999999999999999,0.008,0.015,0,0.014,0.006,0.02,0,0.021,0.004,0.025
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,North America,C.5.6,0.01,0.035,0.025,0.018942857142857143,8,0,0.008,0.006,0.014,0,0.012999999999999998,0.005,0.018,0,0.02,0.003,0.023
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,North America,C.5.6,0.008,0.035,0.027000000000000003,0.02082857142857143,8,0,0.007,0.005,0.012,0,0.012,0.004,0.016,0,0.018000000000000002,0.003,0.021
emerging_haplotype,vic,region,2026-02-19,2026-03-26,35,North America,C.5.6,0.007,0.035,0.028000000000000004,0.02222142857142858,8,0,0.005,0.005,0.01,0,0.011,0.004,0.015,0,0.017,0.002,0.019
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,Oceania,C.3.1,0.06,0.0,0.06,0.03331428571428572,8,0,0.08199999999999999,0.023,0.105,0,0.17099999999999999,0.012,0.183,0,0.27999999999999997,0.007,0.287
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,Oceania,C.3.1,0.059,0.0,0.059,0.032807142857142854,8,0,0.088,0.021,0.109,0,0.178,0.011,0.189,0,0.301,0.006,0.307
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,Oceania,C.3.1,0.057,0.0,0.057,0.03225714285714286,8,0,0.091,0.02,0.111,0,0.186,0.01,0.196,0,0.322,0.005,0.327
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,Oceania,C.3.1,0.056,0.0,0.056,0.03189285714285714,8,0,0.095,0.018,0.113,0,0.193,0.009,0.202,0,0.34299999999999997,0.005,0.348
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,Oceania,C.3:255P-197N,0.0,0.143,0.143,0.13860714285714285,8,0,0.0,0.0,0.0,0,0.003,0.0,0.003,0,0.013,0.0,0.013
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,Oceania,C.3:255P-197N,0.0,0.333,0.333,0.32830714285714285,8,0,0.0,0.0,0.0,0,0.002,0.0,0.002,0,0.015,0.0,0.015
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,Oceania,C.3:255P-197N,0.0,0.0,0.0,0.00017857142857142868,8,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.017,0.0,0.017
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,Oceania,C.3:255P-197N,0.0,0.0,0.0,0.00019285714285714297,8,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.019,0.0,0.019
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,Oceania,C.5.1,0.001,0.143,0.142,0.13760714285714284,8,0,0.003,0.0,0.003,0,0.006,0.0,0.006,0,0.011,0.0,0.011
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,Oceania,C.5.1,0.001,0.0,0.001,0.0005714285714285715,8,1,0.003,0.0,0.003,1,0.005,0.0,0.005,1,0.01,0.0,0.01
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,Oceania,C.5.1,0.001,0.0,0.001,0.00046428571428571433,8,1,0.002,0.0,0.002,1,0.004,0.0,0.004,1,0.009,0.0,0.009
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,Oceania,C.5.1,0.001,0.0,0.001,0.0004571428571428572,8,1,0.002,0.0,0.002,1,0.004,0.0,0.004,1,0.008,0.0,0.008
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,Oceania,C.5.6.1,0.249,0.143,0.10600000000000001,0.052435714285714294,8,0,0.19999999999999998,0.166,0.366,1,0.41300000000000003,0.091,0.504,1,0.649,0.064,0.713
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,Oceania,C.5.6.1,0.256,0.333,0.07700000000000001,0.04348571428571429,8,1,0.212,0.169,0.381,1,0.43800000000000006,0.092,0.53,1,0.6759999999999999,0.062,0.738
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,Oceania,C.5.6.1,0.263,0.5,0.237,0.09781428571428571,8,0,0.228,0.169,0.397,1,0.4630000000000001,0.093,0.556,1,0.702,0.06,0.762
emerging_haplotype,vic,region,2026-02-19,2026-03-19,28,Oceania,C.5.6.1,0.271,1.0,0.729,0.49005,8,0,0.24299999999999997,0.169,0.412,0,0.488,0.094,0.582,0,0.725,0.058,0.783
emerging_haplotype,vic,region,2026-02-19,2026-02-26,7,Oceania,C.5.6:75E,0.469,0.143,0.32599999999999996,0.18005000000000002,8,0,0.22499999999999998,0.358,0.583,0,0.403,0.274,0.677,0,0.585,0.153,0.738
emerging_haplotype,vic,region,2026-02-19,2026-03-05,14,Oceania,C.5.6:75E,0.472,0.333,0.13899999999999996,0.05927142857142855,8,0,0.236,0.354,0.59,1,0.42600000000000005,0.26,0.686,1,0.614,0.138,0.752
emerging_haplotype,vic,region,2026-02-19,2026-03-12,21,Oceania,C.5.6:75E,0.473,0.5,0.027000000000000024,0.03907857142857143,8,1,0.248,0.349,0.597,1,0.45199999999999996,0.246,0.698,1,0.643,0.123,0.766
